"_raw","_time","attributes.logging.googleapis.com/timestamp","data.insertId","data.labels.execution_id","data.logName","data.protoPayload.@type","data.protoPayload.authenticationInfo.principalEmail","data.protoPayload.authorizationInfo{}.granted","data.protoPayload.authorizationInfo{}.permission","data.protoPayload.authorizationInfo{}.resource","data.protoPayload.methodName","data.protoPayload.numResponseItems","data.protoPayload.request.@type","data.protoPayload.request.parent","data.protoPayload.requestMetadata.callerIp","data.protoPayload.requestMetadata.callerSuppliedUserAgent","data.protoPayload.requestMetadata.requestAttributes.time","data.protoPayload.resourceLocation.currentLocations{}","data.protoPayload.resourceName","data.protoPayload.serviceName","data.receiveTimestamp","data.resource.labels.function_name","data.resource.labels.project_id","data.resource.labels.region","data.resource.type","data.severity","data.textPayload","data.timestamp","data.trace","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,index,linecount,"publish_time",punct,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timeendpos,timestartpos
"{""publish_time"": 1640156432.87, ""data"": {""insertId"": ""000000-e6aa17b1-3107-447d-a65e-1927dcfe8b31"", ""labels"": {""execution_id"": ""n9ysk2jikbzs""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T07:00:27.102396835Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 1056 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-22T07:00:16.701936242Z"", ""trace"": ""projects/adept-lodge-251409/traces/6124d9dc4ec2e431ef2bfddc4d6610bb""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T07:00:16.701936242Z""}}","2021-12-22T07:00:16.701+0000","2021-12-22T07:00:16.701936242Z","000000-e6aa17b1-3107-447d-a65e-1927dcfe8b31",n9ysk2jikbzs,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T07:00:27.102396835Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 1056 ms, finished with status: 'ok'","2021-12-22T07:00:16.701936242Z","projects/adept-lodge-251409/traces/6124d9dc4ec2e431ef2bfddc4d6610bb",7,22,0,december,16,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640156432.87","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,578,549
"{""publish_time"": 1640156417.568, ""data"": {""insertId"": ""000000-4e734960-ccf4-41a1-b77a-743dd9f0d9b5"", ""labels"": {""execution_id"": ""n9ysk2jikbzs""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T07:00:16.565729825Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Object size: 564796"", ""timestamp"": ""2021-12-22T07:00:15.805Z"", ""trace"": ""projects/adept-lodge-251409/traces/6124d9dc4ec2e431ef2bfddc4d6610bb""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T07:00:15.805Z""}}","2021-12-22T07:00:15.805+0000","2021-12-22T07:00:15.805Z","000000-4e734960-ccf4-41a1-b77a-743dd9f0d9b5",n9ysk2jikbzs,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T07:00:16.565729825Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Object size: 564796","2021-12-22T07:00:15.805Z","projects/adept-lodge-251409/traces/6124d9dc4ec2e431ef2bfddc4d6610bb",7,22,0,december,15,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640156417.568","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,512,489
"{""publish_time"": 1640156417.568, ""data"": {""insertId"": ""000000-8b1253bf-dcfe-4e81-acc4-4f06885aff5e"", ""labels"": {""execution_id"": ""n9ysk2jikbzs""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T07:00:16.565729825Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Processing file: example-assets1640156403.960436."", ""timestamp"": ""2021-12-22T07:00:15.65Z"", ""trace"": ""projects/adept-lodge-251409/traces/6124d9dc4ec2e431ef2bfddc4d6610bb""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T07:00:15.65Z""}}","2021-12-22T07:00:15.650+0000","2021-12-22T07:00:15.65Z","000000-8b1253bf-dcfe-4e81-acc4-4f06885aff5e",n9ysk2jikbzs,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T07:00:16.565729825Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Processing file: example-assets1640156403.960436.","2021-12-22T07:00:15.65Z","projects/adept-lodge-251409/traces/6124d9dc4ec2e431ef2bfddc4d6610bb",7,22,0,december,15,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640156417.568","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,541,519
"{""publish_time"": 1640156417.568, ""data"": {""insertId"": ""000000-297915aa-ca5f-4196-9ba9-108151084b08"", ""labels"": {""execution_id"": ""n9ysk2jikbzs""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T07:00:16.565729825Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-22T07:00:15.647240296Z"", ""trace"": ""projects/adept-lodge-251409/traces/6124d9dc4ec2e431ef2bfddc4d6610bb""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T07:00:15.647240296Z""}}","2021-12-22T07:00:15.647+0000","2021-12-22T07:00:15.647240296Z","000000-297915aa-ca5f-4196-9ba9-108151084b08",n9ysk2jikbzs,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T07:00:16.565729825Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-22T07:00:15.647240296Z","projects/adept-lodge-251409/traces/6124d9dc4ec2e431ef2bfddc4d6610bb",7,22,0,december,15,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640156417.568","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,546,517
"{""publish_time"": 1640156417.568, ""data"": {""insertId"": ""000000-3bdac075-543f-44a0-8faf-31c739cb7a44"", ""labels"": {""execution_id"": ""n9ys05gcjtzn""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T07:00:16.565729825Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 2001 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-22T07:00:07.96538418Z"", ""trace"": ""projects/adept-lodge-251409/traces/f1e207da53e45887f2e20e9040bd9147""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T07:00:07.96538418Z""}}","2021-12-22T07:00:07.965+0000","2021-12-22T07:00:07.96538418Z","000000-3bdac075-543f-44a0-8faf-31c739cb7a44",n9ys05gcjtzn,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T07:00:16.565729825Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 2001 ms, finished with status: 'ok'","2021-12-22T07:00:07.96538418Z","projects/adept-lodge-251409/traces/f1e207da53e45887f2e20e9040bd9147",7,22,0,december,7,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640156417.568","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,578,550
"{""publish_time"": 1640156417.568, ""data"": {""insertId"": ""000000-9f747c24-b825-41ed-980c-1b43ced9d76a"", ""labels"": {""execution_id"": ""n9ys05gcjtzn""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T07:00:16.565729825Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Info: Nothing sent to Splunk yet - the file in GCS has not completed upload. Will re-execute on full write"", ""timestamp"": ""2021-12-22T07:00:07.964Z"", ""trace"": ""projects/adept-lodge-251409/traces/f1e207da53e45887f2e20e9040bd9147""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T07:00:07.964Z""}}","2021-12-22T07:00:07.964+0000","2021-12-22T07:00:07.964Z","000000-9f747c24-b825-41ed-980c-1b43ced9d76a",n9ys05gcjtzn,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T07:00:16.565729825Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Info: Nothing sent to Splunk yet - the file in GCS has not completed upload. Will re-execute on full write","2021-12-22T07:00:07.964Z","projects/adept-lodge-251409/traces/f1e207da53e45887f2e20e9040bd9147",7,22,0,december,7,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640156417.568","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,599,576
"{""publish_time"": 1640156417.568, ""data"": {""insertId"": ""000000-da5eba1c-8b4b-482c-9621-6bd73d5b10ee"", ""labels"": {""execution_id"": ""n9ys05gcjtzn""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T07:00:16.565729825Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Processing file: example-assets1640156403.960436."", ""timestamp"": ""2021-12-22T07:00:07.748Z"", ""trace"": ""projects/adept-lodge-251409/traces/f1e207da53e45887f2e20e9040bd9147""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T07:00:07.748Z""}}","2021-12-22T07:00:07.748+0000","2021-12-22T07:00:07.748Z","000000-da5eba1c-8b4b-482c-9621-6bd73d5b10ee",n9ys05gcjtzn,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T07:00:16.565729825Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Processing file: example-assets1640156403.960436.","2021-12-22T07:00:07.748Z","projects/adept-lodge-251409/traces/f1e207da53e45887f2e20e9040bd9147",7,22,0,december,7,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640156417.568","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,542,519
"{""publish_time"": 1640156417.568, ""data"": {""insertId"": ""000000-22419c46-ce67-450a-9e8d-85c3f4f2cc7b"", ""labels"": {""execution_id"": ""n9ys05gcjtzn""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T07:00:16.565729825Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-22T07:00:05.966313931Z"", ""trace"": ""projects/adept-lodge-251409/traces/f1e207da53e45887f2e20e9040bd9147""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T07:00:05.966313931Z""}}","2021-12-22T07:00:05.966+0000","2021-12-22T07:00:05.966313931Z","000000-22419c46-ce67-450a-9e8d-85c3f4f2cc7b",n9ys05gcjtzn,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T07:00:16.565729825Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-22T07:00:05.966313931Z","projects/adept-lodge-251409/traces/f1e207da53e45887f2e20e9040bd9147",7,22,0,december,5,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640156417.568","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,546,517
"{""publish_time"": 1640156416.703, ""data"": {""insertId"": ""000000-2d8ed54b-6ef7-44ff-9da4-c4e28d7a8142"", ""labels"": {""execution_id"": ""zahgrifelktj""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T07:00:13.754697925Z"", ""resource"": {""labels"": {""function_name"": ""Asset-function-3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 1622 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-22T07:00:04.820411206Z"", ""trace"": ""projects/adept-lodge-251409/traces/f74308733410f6a11556891070667acb""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T07:00:04.820411206Z""}}","2021-12-22T07:00:04.820+0000","2021-12-22T07:00:04.820411206Z","000000-2d8ed54b-6ef7-44ff-9da4-c4e28d7a8142",zahgrifelktj,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T07:00:13.754697925Z","Asset-function-3","adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 1622 ms, finished with status: 'ok'","2021-12-22T07:00:04.820411206Z","projects/adept-lodge-251409/traces/f74308733410f6a11556891070667acb",7,22,0,december,4,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640156416.703","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,586,557
"{""publish_time"": 1640156416.703, ""data"": {""insertId"": ""000000-312b206e-267a-4ff8-ad9d-bee62a67b7aa"", ""labels"": {""execution_id"": ""zahgrifelktj""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T07:00:13.754697925Z"", ""resource"": {""labels"": {""function_name"": ""Asset-function-3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-22T07:00:03.203389795Z"", ""trace"": ""projects/adept-lodge-251409/traces/f74308733410f6a11556891070667acb""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T07:00:03.203389795Z""}}","2021-12-22T07:00:03.203+0000","2021-12-22T07:00:03.203389795Z","000000-312b206e-267a-4ff8-ad9d-bee62a67b7aa",zahgrifelktj,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T07:00:13.754697925Z","Asset-function-3","adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-22T07:00:03.203389795Z","projects/adept-lodge-251409/traces/f74308733410f6a11556891070667acb",7,22,0,december,3,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640156416.703","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,553,524
"{""publish_time"": 1640152829.986, ""data"": {""insertId"": ""000000-a4b2b65c-66a1-4fd1-8939-2044bc3bc2b6"", ""labels"": {""execution_id"": ""r6dn55jfeont""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T06:00:28.68909537Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 1190 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-22T06:00:19.430111114Z"", ""trace"": ""projects/adept-lodge-251409/traces/fc9078867637706a2e614368270d1dd1""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T06:00:19.430111114Z""}}","2021-12-22T06:00:19.430+0000","2021-12-22T06:00:19.430111114Z","000000-a4b2b65c-66a1-4fd1-8939-2044bc3bc2b6",r6dn55jfeont,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T06:00:28.68909537Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 1190 ms, finished with status: 'ok'","2021-12-22T06:00:19.430111114Z","projects/adept-lodge-251409/traces/fc9078867637706a2e614368270d1dd1",6,22,0,december,19,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640152829.986","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,578,549
"{""publish_time"": 1640152829.986, ""data"": {""insertId"": ""000000-f31a71c0-c72a-45e2-beb3-66938c3de15b"", ""labels"": {""execution_id"": ""r6dn55jfeont""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T06:00:28.68909537Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Object size: 564796"", ""timestamp"": ""2021-12-22T06:00:18.444Z"", ""trace"": ""projects/adept-lodge-251409/traces/fc9078867637706a2e614368270d1dd1""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T06:00:18.444Z""}}","2021-12-22T06:00:18.444+0000","2021-12-22T06:00:18.444Z","000000-f31a71c0-c72a-45e2-beb3-66938c3de15b",r6dn55jfeont,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T06:00:28.68909537Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Object size: 564796","2021-12-22T06:00:18.444Z","projects/adept-lodge-251409/traces/fc9078867637706a2e614368270d1dd1",6,22,0,december,18,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640152829.986","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,511,488
"{""publish_time"": 1640152829.986, ""data"": {""insertId"": ""000000-d97fce67-2fc7-4af9-81fb-934c7abdc211"", ""labels"": {""execution_id"": ""r6dn55jfeont""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T06:00:28.68909537Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Processing file: example-assets1640152803.5655515."", ""timestamp"": ""2021-12-22T06:00:18.251Z"", ""trace"": ""projects/adept-lodge-251409/traces/fc9078867637706a2e614368270d1dd1""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T06:00:18.251Z""}}","2021-12-22T06:00:18.251+0000","2021-12-22T06:00:18.251Z","000000-d97fce67-2fc7-4af9-81fb-934c7abdc211",r6dn55jfeont,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T06:00:28.68909537Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Processing file: example-assets1640152803.5655515.","2021-12-22T06:00:18.251Z","projects/adept-lodge-251409/traces/fc9078867637706a2e614368270d1dd1",6,22,0,december,18,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640152829.986","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,542,519
"{""publish_time"": 1640152829.986, ""data"": {""insertId"": ""000000-230d4467-fa62-4dfa-a7dd-fd67a5ab03d2"", ""labels"": {""execution_id"": ""r6dn55jfeont""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T06:00:28.68909537Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-22T06:00:18.241579061Z"", ""trace"": ""projects/adept-lodge-251409/traces/fc9078867637706a2e614368270d1dd1""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T06:00:18.241579061Z""}}","2021-12-22T06:00:18.241+0000","2021-12-22T06:00:18.241579061Z","000000-230d4467-fa62-4dfa-a7dd-fd67a5ab03d2",r6dn55jfeont,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T06:00:28.68909537Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-22T06:00:18.241579061Z","projects/adept-lodge-251409/traces/fc9078867637706a2e614368270d1dd1",6,22,0,december,18,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640152829.986","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,545,516
"{""publish_time"": 1640152819.237, ""data"": {""insertId"": ""000000-92b1c25a-0fff-44f5-8d7f-6d699cf4c1dc"", ""labels"": {""execution_id"": ""r6dnclr9cbgo""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T06:00:16.887073643Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 2458 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-22T06:00:09.201049654Z"", ""trace"": ""projects/adept-lodge-251409/traces/6c350bf2a2009417fa0cf63b621a6028""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T06:00:09.201049654Z""}}","2021-12-22T06:00:09.201+0000","2021-12-22T06:00:09.201049654Z","000000-92b1c25a-0fff-44f5-8d7f-6d699cf4c1dc",r6dnclr9cbgo,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T06:00:16.887073643Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 2458 ms, finished with status: 'ok'","2021-12-22T06:00:09.201049654Z","projects/adept-lodge-251409/traces/6c350bf2a2009417fa0cf63b621a6028",6,22,0,december,9,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640152819.237","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,579,550
"{""publish_time"": 1640152819.237, ""data"": {""insertId"": ""000000-95596986-386e-453e-88f7-239644798c4f"", ""labels"": {""execution_id"": ""r6dnclr9cbgo""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T06:00:16.887073643Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Info: Nothing sent to Splunk yet - the file in GCS has not completed upload. Will re-execute on full write"", ""timestamp"": ""2021-12-22T06:00:09.191Z"", ""trace"": ""projects/adept-lodge-251409/traces/6c350bf2a2009417fa0cf63b621a6028""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T06:00:09.191Z""}}","2021-12-22T06:00:09.191+0000","2021-12-22T06:00:09.191Z","000000-95596986-386e-453e-88f7-239644798c4f",r6dnclr9cbgo,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T06:00:16.887073643Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Info: Nothing sent to Splunk yet - the file in GCS has not completed upload. Will re-execute on full write","2021-12-22T06:00:09.191Z","projects/adept-lodge-251409/traces/6c350bf2a2009417fa0cf63b621a6028",6,22,0,december,9,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640152819.237","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,599,576
